Document Title,Abstract,Year,PDF Link,label,code,time
On the predictability of program behavior using different input data sets,"Smaller input data sets such as the test and the train input sets are commonly used in simulation to estimate the impact of architecture/micro-architecture features on the performance of SPEC benchmarks. They are also used for profile feedback compiler optimizations. In this paper, we examine the reliability of reduced input sets for performance simulation and profile feedback optimizations. We study the high level metrics such as IPC and procedure level profiles as well as lower level measurements such as execution paths exercised by various input sets on the SPEC2000int benchmark. Our study indicates that the test input sets are not suitable to be used for simulation because they do not have an execution profile similar to the reference input runs. The train data set is better than the test data sets at maintaining similar profiles to the reference input set. However, the observed execution paths leading to cache misses are very different between using the smaller input sets and the reference input sets. For current profile based optimizations, the differences in quality of profiles may not have a significant impact on performance, as tested on the Itanium processor with an Intel compiler. However, we believe the impact of profile quality will be greater for more aggressive profile guided optimizations, such as cache prefetching",2002,http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=995842,no,undetermined,0
Architecture-centric software evolution by software metrics and design patterns,"It is shown how software metrics and architectural patterns can be used for the management of software evolution. In the presented architecture-centric software evolution method the quality of a software system is assured in the software design phase by computing various kinds of design metrics from the system architecture, by automatically exploring instances of design patterns and anti-patterns from the architecture, and by reporting potential quality problems to the designers. The same analysis is applied in the implementation phase to the software code, thus ensuring that it matches the quality and structure of the reference architecture. Finally, the quality of the ultimate system is predicted by studying the development history of previous projects with a similar composition of characteristic software metrics and patterns. The architecture-centric software evolution method is supported by two integrated software tools, the metrics and pattern-mining tool Maisa and the reverse-engineering tool Columbus",2002,http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=995795,no,undetermined,0
SUE inspection: an effective method for systematic usability evaluation of hypermedia,"SUE inspection is a novel usability evaluation method for hypermedia, which falls into the category of inspection methods. Its primary goal is to favor a systematic usability evaluation (SUE), for supplying hypermedia usability inspectors with a structured flow of activities, allowing them to obtain more reliable, comparable, and cost-effective evaluation results. This is obtained especially due to the use of evaluation patterns, called abstract tasks (AT), which describe in details the activities that evaluators must carry out during inspection. AT helps share and transfer evaluation know-how among different evaluators, thus making it easier to learn the SUE inspection method by newcomers. A further notable advantage provided by the SUE inspection over other existent approaches is that it focuses on navigation and information structures, making evident some problems that other ""surface-oriented"" approaches might not reveal. This paper describes the SUE inspection for hypermedia. It also reports on a validation experiment, involving 28 evaluators, that has shown the major effectiveness and efficiency of the SUE inspection for hypermedia, with respect to traditional heuristic evaluation techniques",2002,http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=995532,no,undetermined,0
Energizing software engineering education through real-world projects as experimental studies,"Our experience shows that a typical industrial project can enhance software engineering research and bring theories to life. The University of Kentucky (UK) is in the initial phase of developing a software engineering curriculum. The first course, a graduate-level survey of software engineering, strongly emphasized quality engineering. assisted by the UK clinic, the students undertook a project to develop a phenylalanine milligram tracker. It helps phenylketonuria (PKU) sufferers to monitor their diet as well as assists PKU researchers to collect data. The project was also used as an informal experimental study. The applied project approach to teaching software engineering appears to be successful thus far. The approach taught many important software and quality engineering principles to inexperienced graduate students in an accurately simulated industrial development environment. It resulted in the development of a framework for describing and evaluating such a real-world project, including evaluation of the notion of a user advocate. It also resulted in interesting experimental trends, though based on a very small sample. Specifically, estimation skills seem to improve over time and function point estimation may be more accurate than LOC estimation",2002,http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=995211,no,undetermined,0
Adapting extreme programming for a core software engineering course,"Over a decade ago, the manufacturing industry determined it needed to be more agile to thrive and prosper in a changing, nonlinear, uncertain and unpredictable business environment The software engineering community has come to the same realization. A group of software methodologists has created a set of software development processes, termed agile methodologies that have been specifically designed to respond to the demands of the turbulent software industry. Each of the processes in the set of agile processes comprises a set of practices. As educators, we must assess the emerging agile practices, integrate them into our courses (carefully), and share our experiences and results from doing so. The paper discusses the use of extreme programming, a popular agile methodology, in a senior software engineering course at North Carolina State University. It then provides recommendations for integrating agile principles into a core software engineering course",2002,http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=995210,no,undetermined,0
Diagnosing quality of service faults in distributed applications,"QoS management refers to the allocation and scheduling of computing resources. Static QoS management techniques provide a guarantee that resources will be available when needed. These techniques allocate resources based on worst-case needs. This is especially important for applications with hard QoS requirements. However, this approach can waste resources. In contrast, a dynamic approach allocates and deallocates resources during the lifetime of an application. In the dynamic approach the application is started with an initial resource allocation. If the application does not meet its QoS requirements, a resource manager attempts to allocate more resources to the application until the application's QoS requirement is met. While this approach offers the opportunity to better manage resources and meet application QoS requirements, it also introduces a new set of problems. In particular, a key problem is detecting why a QoS requirement is not being satisfied and determining the cause and, consequently, which resource needs to be adjusted. This paper investigates a policy-based approach for addressing these problems. An architecture is presented and a prototype described. This is followed by a case study in which the prototype is used to diagnose QoS problems for a web application based on Apache",2002,http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=995173,no,undetermined,0
Error detection by duplicated instructions in super-scalar processors,"This paper proposes a pure software technique ""error detection by duplicated instructions"" (EDDI), for detecting errors during usual system operation. Compared to other error-detection techniques that use hardware redundancy, EDDI does not require any hardware modifications to add error detection capability to the original system. EDDI duplicates instructions during compilation and uses different registers and variables for the new instructions. Especially for the fault in the code segment of memory, formulas are derived to estimate the error-detection coverage of EDDI using probabilistic methods. These formulas use statistics of the program, which are collected during compilation. EDDI was applied to eight benchmark programs and the error-detection coverage was estimated. Then, the estimates were verified by simulation, in which a fault injector forced a bit-flip in the code segment of executable machine codes. The simulation results validated the estimated fault coverage and show that approximately 1.5% of injected faults produced incorrect results in eight benchmark programs with EDDI, while on average, 20% of injected faults produced undetected incorrect results in the programs without EDDI. Based on the theoretical estimates and actual fault-injection experiments, EDDI can provide over 98% fault-coverage without any extra hardware for error detection. This pure software technique is especially useful when designers cannot change the hardware, but they need dependability in the computer system. To reduce the performance overhead, EDDI schedules the instructions that are added for detecting errors such that ""instruction-level parallelism"" (ILP) is maximized. Performance overhead can be reduced by increasing ILP within a single super-scalar processor. The execution time overhead in a 4-way super-scalar processor is less than the execution time overhead in the processors that can issue two instructions in one cycle",2002,http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=994913,no,undetermined,0
Projecting advanced enterprise network and service management to active networks,"Active networks is a promising technology that allows us to control the behavior of network nodes by programming them to perform advanced operations and computations. Active networks are changing considerably the scenery of computer networks and, consequently, affect the way network management is conducted. Current management techniques can be enhanced and their efficiency can be improved, while novel techniques can be deployed. This article discusses the impact of active networks on current network management practice by examining network management through the functional areas of fault, configuration, accounting, performance and security management. For each one of these functional areas, the limitations of the current applications and tools are presented, as well as how these limitations can be overcome by exploiting active networks. To illustrate the presented framework, several applications are examined. The contribution of this work is to analyze, classify, and assess the various models proposed in this area, and to outline new research directions",2002,http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=980542,no,undetermined,0
Approximating a data stream for querying and estimation: algorithms and performance evaluation,"Obtaining fast and good-quality approximations to data distributions is a problem of central interest to database management. A variety of popular database applications, including approximate querying, similarity searching and data mining in most application domains, rely on such good-quality approximations. Histogram-based approximation is a very popular method in database theory and practice to succinctly represent a data distribution in a space-efficient manner. In this paper, we place the problem of histogram construction into perspective and we generalize it by raising the requirement of a finite data set and/or known data set size. We consider the case of an infinite data set in which data arrive continuously, forming an infinite data stream. In this context, we present single-pass algorithms that are capable of constructing histograms of provable good quality. We present algorithms for the fixed-window variant of the basic histogram construction problem, supporting incremental maintenance of the histograms. The proposed algorithms trade accuracy for speed and allow for a graceful tradeoff between the two, based on application requirements. In the case of approximate queries on infinite data streams, we present a detailed experimental evaluation comparing our algorithms with other applicable techniques using real data sets, demonstrating the superiority of our proposal",2002,http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=994775,no,undetermined,0
Detecting changes in XML documents,"We present a diff algorithm for XML data. This work is motivated by the support for change control in the context of the Xyleme project that is investigating dynamic warehouses capable of storing massive volumes of XML data. Because of the context, our algorithm has to be very efficient in terms of speed and memory space even at the cost of some loss of quality. Also, it considers, besides insertions, deletions and updates (standard in diffs), a move operation on subtrees that is essential in the context of XML. Intuitively, our diff algorithm uses signatures to match (large) subtrees that were left unchanged between the old and new versions. Such exact matchings are then possibly propagated to ancestors and descendants to obtain more matchings. It also uses XML specific information such as ID attributes. We provide a performance analysis of the algorithm. We show that it runs in average in linear time vs. quadratic time for previous algorithms. We present experiments on synthetic data that confirm the analysis. Since this problem is NP-hard, the linear time is obtained by trading some quality. We present experiments (again on synthetic data) that show that the output of our algorithm is reasonably close to the optimal in terms of quality. Finally we present experiments on a small sample of XML pages found on the Web",2002,http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=994696,no,undetermined,0
Estimation of clock offset from one-way delay measurement on asymmetric paths,"As the Internet is shifting towards a reliable QoS-aware network, accurately synchronized clocks distributed on the Internet are becoming more significant. The network time protocol (NTP) is broadly deployed on the Internet for clock synchronization among distributed hosts, but is weak in asymmetric paths, i.e., it cannot accurately estimate the clock offset between two hosts when the forward and backward paths between them have different one-way delays. In this paper, we focus on estimating the offset and skew of a clock from one-way delay measurement between two hosts, and propose an idea for improvement of such estimations, which reduces estimation errors when the forward and backward paths have different bandwidths, a major factor in asymmetric delays",2002,http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=994563,no,undetermined,0
On the performance of a survivability architecture for networked computing systems,"This research focusses on the performance and timing behavior of a two level survivability architecture. The lower level of the architecture involves attack analysis based on kernel attack signatures and survivability handlers. Higher level survivability mechanisms are implemented using migratory autonomous agents. The potential for fast response to, and recovery from, malicious attacks is the main motivation to implement attack detection and survivability mechanisms at the kernel level. A timing analysis is presented that suggests the real-time feasibility of the two level approach. The limits to real-time response are identified from the host and network point of view. The experimental data derived is important for risk management and analysis in the presence of malicious network and computer attacks.",2002,http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=994194,no,undetermined,0
UMTS EASYCOPE: a tool for UMTS network and algorithm evaluation,"For the UMTS radio access network, the problems of dimensioning/planning and algorithm evaluation/optimization is a challenging task, which requires methods and tools that are essentially different from the ones applied for 2nd generation systems. In order to generate reliable results for the highly flexible and dynamic UMTS, sophisticated simulation tools have to be applied. A UMTS model and its implementation is described. It allows an efficient evaluation of UMTS in terms of system performance figures such as capacity, coverage and QoS",2002,http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=991794,no,undetermined,0
Body of knowledge for software quality measurement,"Measuring quality is the key to developing high-quality software. The author describes two approaches that help to identify the body of knowledge software engineers need to achieve this goal. The first approach derives knowledge requirements from a set of issues identified during two standards efforts: the IEEE Std. 1061-1998 for a Software Quality Metrics Methodology and the American National Standard Recommended Practice for Software Reliability (ANSI/AIAA R-013-1992). The second approach ties these knowledge requirements to phases in the software development life cycle. Together, these approaches define a body of knowledge that shows software engineers why and when to measure quality. Focusing on the entire software development life cycle, rather than just the coding phase, gives software engineers the comprehensive knowledge they need to enhance software quality and supports early detection and resolution of quality problems. The integration of product and process measurements lets engineers assess the interactions between them throughout the life cycle. Software engineers can apply this body of knowledge as a guideline for incorporating quality measurement in their projects. Professional licensing and training programs will also find it useful",2002,http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=982919,no,undetermined,0
Vision-model-based impairment metric to evaluate blocking artifacts in digital video,"In this paper investigations are conducted to simplify and refine a vision-model-based video quality metric without compromising its prediction accuracy. Unlike other vision-model-based quality metrics, the proposed metric is parameterized using subjective quality assessment data recently provided by the Video Quality Experts Group. The quality metric is able to generate a perceptual distortion map for each and every video frame. A perceptual blocking distortion metric (PBDM) is introduced which utilizes this simplified quality metric. The PBDM is formulated based on the observation that blocking artifacts are noticeable only in certain regions of a picture. A method to segment blocking dominant regions is devised, and perceptual distortions in these regions are summed up to form an objective measure of blocking artifacts. Subjective and objective tests are conducted and the performance of the PBDM is assessed by a number of measures such as the Spearman rank-order correlation, the Pearson correlation, and the average absolute error The results show a strong correlation between the objective blocking ratings and the mean opinion scores on blocking artifacts",2002,http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=982412,no,undetermined,0
Validation of guidance control software requirements specification for reliability and fault-tolerance,"A case study was performed to validate the integrity of a software requirements specification (SRS) for guidance control software (GCS) in terms of reliability and fault-tolerance. A partial verification of the GCS specification resulted. Two modeling formalisms were used to evaluate the SRS and to determine strategies for avoiding design defects and system failures. Z was applied first to detect and remove ambiguity from a part of the natural language based (NL-based) GCS SRS. Next, statecharts and activity-charts were constructed to visualize the Z description and make it executable. Using this formalism, the system behavior was assessed under normal and abnormal conditions. Faults were seeded into the model (i.e., an executable specification) to probe how the system would perform. The result of our analysis revealed that it is beneficial to construct a complete and consistent specification using this method (Z-to-statecharts). We discuss the significance of this approach, compare our work with similar studies, and propose approaches for improving fault tolerance. Our findings indicate that one can better understand the implications of the system requirements using Z-statecharts approach to facilitate their specification and analysis. Consequently, this approach can help to avoid the problems that result when incorrectly specified artifacts (i.e., in this case requirements) force corrective rework",2002,http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=981660,no,undetermined,0
Improving the efficiency and quality of simulation-based behavioral model verification using dynamic Bayesian criteria,"In order to improve the effectiveness of simulation-based behavioral verification, it is important to determine when to stop the current test strategy and to switch to an expectantly more rewarding test strategy. The location of a stopping point is dependent on the statistical model one chooses to describe the coverage behavior during verification. In this paper, we present dynamic Bayesian (DB) and confidence-based dynamic Bayesian (CDB) stopping rules for behavioral VHDL model verification. The statistical assumptions of the proposed stopping rules are based on experimental evaluation of probability distribution functions and correlation functions. Fourteen behavioral VHDL models were experimented with to determine the high efficiency of the proposed stopping rules over the existing ones. Results show that the DB and the CDB stopping rules outperform all the existing stopping rules with an average improvement of at least 69% in coverage per testing patterns used.",2002,http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=996761,no,undetermined,0
Integrated inductors modeling and tools for automatic selection and layout generation,In this work we propose new equivalent circuit models for integrated inductors based on the conventional lumped element model. Automatic tools to assist the designers in selecting and automatically laying-out integrated inductors are also reported. Model development is based on measurements taken from more than 100 integrated spiral inductors designed and fabricated in a standard silicon process. We demonstrate the capacity of the proposed models to accurately predict the integrated inductor behavior in a wider frequency range than the conventional model. Our equations are coded in a set of tools that requests the desired inductance value at a determined frequency and gives back the geometry of the better inductors available in a particular technology.,2002,http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=996779,no,undetermined,0
A performance model of a PC based IP software router,"We can define a software router as a general-purpose computer that executes a computer program capable of forwarding IP datagrams among network interface cards attached to its I/O bus. This paper presents a parametrical model of a PC based IP software router. Validation results clearly show that the model accurately estimates the performance of the modeled system at different levels of detail. On the other hand, the paper presents experimental results that provide insights about the detailed functioning of such a system and demonstrate the model is valid not only for the characterized systems but for a reasonably range of CPU, memory and I/O bus operation speeds.",2002,http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=997046,no,undetermined,0
FPGA realization of wavelet transform for detection of electric power system disturbances,"Realization of wavelet transform on field-programmable gate array (FPGA) device for the detection of power system disturbances is proposed in this paper. This approach provides an integral signal-processing paradigm, where its embedded wavelet basis serves as a window function to monitor the signal variations very efficiently. By using this technique, the time information and frequency information can be unified as a visualization scheme, facilitating the supervision of electric power signals. To improve its computation performance, the proposed method starts with the software simulation of wavelet transform in order to formulate the mathematical model. This is followed by the circuit synthesis and timing analysis for the validation of the designated circuit. Then, the designated portfolio can be programmed into the FPGA chip through the download cable. And the completed prototype will be tested through software-generated signals and utility-sampled signals, in which test scenarios covering several kinds of electric power quality disturbances are examined thoroughly. From the test results, they support the practicality and advantages of the proposed method for the applications",2002,http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=997905,no,undetermined,0
Scientific management meets the personal software process,"There are several ways that the personal software process (PSP) can bolster the principles of scientific management to provide needed artifacts. PSP data can be gathered and then collated to make early time and budget estimates more accurate. Also, PSP data indicates that the oft-repeated belief that projects should spend more time on planning and design is correct. In both cases, calculating time across cyclic development is important. A century apart, two pioneers meet to improve the often-black art of management.",2003,http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=1184159,no,undetermined,0
Analysis and FPGA implementation of image restoration under resource constraints,"Programmable logic is emerging as an attractive solution for many digital signal processing applications. In this work, we have investigated issues arising due to the resource constraints of FPGA-based systems. Using an iterative image restoration algorithm as an example we have shown how to manipulate the original algorithm to suit it to an FPGA implementation. Consequences of such manipulations have been estimated, such as loss of quality in the output image. We also present performance results from an actual implementation on a Xilinx FPGA. Our experiments demonstrate that, for different criteria, such as result quality or speed, the best implementation is different as well.",2003,http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=1183952,no,undetermined,0
Parametric fault tree for the dependability analysis of redundant systems and its high-level Petri net semantics,"In order to cope efficiently with the dependability analysis of redundant systems with replicated units, a new, more compact fault-tree formalism, called Parametric Fault Tree (PFT), is defined. In a PFT formalism, replicated units are folded and indexed so that only one representative of the similar replicas is included in the model. From the PFT, a list of parametric cut sets can be derived, where only the relevant patterns leading to the system failure are evidenced regardless of the actual identity of the component in the cut set. The paper provides an algorithm to convert a PFT into a class of High-Level Petri Nets, called SWN. The purpose of this conversion is twofold: to exploit the modeling power and flexibility of the SWN formalism, allowing the analyst to include statistical dependencies that could not have been accommodated into the corresponding PFT and to exploit the capability of the SWN formalism to generate a lumped Markov chain, thus alleviating the state explosion problem. The search for the minimal cut sets (qualitative analysis) can be often performed by a structural T-invariant analysis on the generated SWN. The advantages that can be obtained from the translation of a PFT into a SWN are investigated considering a fault-tolerant multiprocessor system example.",2003,http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=1183940,no,undetermined,0
A unified scheme of some Nonhomogenous Poisson process models for software reliability estimation,"In this paper, we describe how several existing software reliability growth models based on Nonhomogeneous Poisson processes (NHPPs) can be comprehensively derived by applying the concept of weighted arithmetic, weighted geometric, or weighted harmonic mean. Furthermore, based on these three weighted means, we thus propose a more general NHPP model from the quasi arithmetic viewpoint. In addition to the above three means, we formulate a more general transformation that includes a parametric family of power transformations. Under this general framework, we verify the existing NHPP models and derive several new NHPP models. We show that these approaches cover a number of well-known models under different conditions.",2003,http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=1183936,no,undetermined,0
Reliability Centered Maintenance Maturity Level Roadmap,"Numerous maintenance organizations are implementing various forms of reliability centered maintenance (RCM). Whether it is a classic or a streamlined RCM program, the challenge is to do it fast, but with predictable performance, quality, cost, and schedule. Hence, organizations need guidance to ensure their RCM programs are consistently implemented across the company and to improve their ability to manage key RCM process areas such as analysis, training, and metrics. The RCM Maturity Level Roadmap provides the structure for an organization to assess its RCM maturity and key process area capability. In addition, the Roadmap helps establish priorities for improvement and guide the implementation of these improvements.",2003,http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=1181930,no,undetermined,0
"Comparing reliability predictions to field data for plastic parts in a military, airborne environment","This paper examines two popular prediction methods and compares the results to field data collected on plastic encapsulated microcircuits (PEMs) operating in a military, airborne environment. The comparison study focused on three digital circuit card assemblies (CCAs) designed primarily with plastic, surface mount parts. Predictions were completed using MIL-HDBK-217 models and PRISWÂ®, the latest software tool developed by the Reliability Analysis Center (RAC). The MIL-HDBK-217 predictions which correlated best to the field data were based on quality levels (Ï€<sub>Q</sub>) of 2 and 3, rather than the typical Ï€<sub>Q</sub> values of 5 or higher, traditionally assigned per the handbook's screening classifications for commercial, plastic parts. The initial findings from the PRISMÂ® tool revealed the predictions were optimistic in comparison to the observed field performance, meaning the predictions yielded higher mean time to failure (MTTF) values than demonstrated. Further evaluation of the PRISMÂ® models showed how modifying default values could improve the prediction accuracy. The impact of the system level multiplier was also determined to be a major contributor to the difference between PRISMÂ® predictions and field data. Finally, experience data proved valuable in refining the prediction results. The findings from this study provide justification to modify specific modeling factors to improve the predictions for PEMs, and also serve as a baseline to evaluate future alternative prediction methods.",2003,http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=1181927,no,undetermined,0
Robust reliability design of diagnostic systems,"Diagnostic systems are software-based built-in-test systems which detect, isolate and indicate the failures of the prime systems. The use of diagnostic systems reduces the losses due to the failures of the prime systems and facilitates subsequent repairs. Thus diagnostic systems have found extensive applications in industry. The algorithms performing operations for diagnosis are important parts of the diagnostic systems. If the algorithms are not adequately designed, the systems will be sensitive to noise sources, and commit type I error (a) and type II error (Î²). This paper is to improve the robustness and reliability of the diagnostic systems through robust design of the algorithms by using reliability as an experimental response. To conduct the design, we define the reliability and robustness of the systems, and propose their metrics. The influences of Î± and Î² errors on reliability are evaluated and discussed. The effects of noise factors on robustness are assessed. The classical P-diagram is modified; a generic P-diagram containing both prime and diagnostic systems is created. Based on the proposed dynamic reliability metric, we describe the steps for robust reliability design and develop a method for experimental data analysis. The robustness and reliability of the diagnostic systems are maximized by choosing optimal levels of algorithm parameters. An automobile example is presented to illustrate how the proposed design method is used. The example shows that the method is efficient in defining, measuring and building robustness and reliability.",2003,http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=1181899,no,undetermined,0
Nonblocking k-fold multicast networks,"Multicast communication involves transmitting information from a single source to multiple destinations and is a requirement in high-performance networks. Current trends in networking applications indicate an increasing demand in future networks for multicast capability. Many multicast applications require not only multicast capability, but also predictable communication performance such as guaranteed multicast latency and bandwidth. In this paper, we present a design for a nonblocking k-fold multicast network, in which any destination node can be involved in up to k simultaneous multicast connections in a nonblocking manner. We also develop an efficient routing algorithm for the network. As can be seen, a k-fold multicast network has significantly lower network cost than that of k copies of ordinary 1-fold multicast networks and is a cost effective choice for supporting arbitrary multicast communication.",2003,http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=1178877,no,undetermined,0
Transparent recovery from intermittent faults in time-triggered distributed systems,"The time-triggered model, with tasks scheduled in static (off line) fashion, provides a high degree of timing predictability in safety-critical distributed systems. Such systems must also tolerate transient and intermittent failures which occur far more frequently than permanent ones. Software-based recovery methods using temporal redundancy, such as task reexecution and primary/backup, while incurring performance overhead, are cost-effective methods of handling these failures. We present a constructive approach to integrating runtime recovery policies in a time-triggered distributed system. Furthermore, the method provides transparent failure recovery in that a processor recovering from task failures does not disrupt the operation of other processors. Given a general task graph with precedence and timing constraints and a specific fault model, the proposed method constructs the corresponding fault-tolerant (FT) schedule with sufficient slack to accommodate recovery. We introduce the cluster-based failure recovery concept which determines the best placement of slack within the FT schedule so as to minimize the resulting time overhead. Contingency schedules, also generated offline, revise this FT schedule to mask task failures on individual processors while preserving precedence and timing constraints. We present simulation results which show that, for small-scale embedded systems having task graphs of moderate complexity, the proposed approach generates FT schedules which incur about 30-40 percent performance overhead when compared to corresponding non-fault-tolerant ones.",2003,http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=1176980,no,undetermined,0
Perfect failure detection in timed asynchronous systems,"Perfect failure detectors can correctly decide whether a computer is crashed. However, it is impossible to implement a perfect failure detector in purely asynchronous systems. We show how to enforce perfect failure detection in timed asynchronous systems with hardware watchdogs. The two main system model assumptions are: 1) each computer can measure time intervals with a known maximum error and 2) each computer has a watchdog that crashes the computer unless the watchdog is periodically updated. We have implemented a system that satisfies both assumptions using a combination of off-the-shelf software and hardware. To implement a perfect failure detector for process crash failures, we show that, in some systems, a hardware watchdog is actually not necessary.",2003,http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=1176979,no,undetermined,0
Assessing the quality of a cross-national e-government Web site: a study of the forum on strategic management knowledge exchange,"As organizations have begun increasingly to communicate and interact with consumers via the Web, so the appropriate design of offerings has become a central issue. Attracting and retaining consumers requires acute understanding of the requirements of users and appropriate tailoring of solutions. Recently, the development of Web offerings has moved beyond the commercial domain to government, both national and international. In this paper, we examine the results of a quality survey of a cross-national e-government Web site provided by the OECD. The site is examined before and after a major redesign process. The instrument, WebQual, draws on previous work in three areas: Web site usability, information quality, and service interaction quality to provide a rounded framework for assessing e-commerce and e-government offerings. The metrics and findings demonstrate not only the strengths and weaknesses of the sites before and after design, but the very different impressions of users in different member countries. These findings have implications for cross-national e-government Web site offerings.",2003,http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=1174306,no,undetermined,0
Multiparadigm scheduling for distributed real-time embedded computing,"Increasingly complex requirements, coupled with tighter economic and organizational constraints, are making it hard to build complex distributed real-time embedded (DRE) systems entirely from scratch. Therefore, the proportion of DRE systems made up of commercial-off-the-shelf (COTS) hardware and software is increasing significantly. There are relatively few systematic empirical studies, however, that illustrate how suitable COTS-based hardware and software have become for mission-critical DRE systems. This paper provides the following contributions to the study of real-time quality-of-service (QoS) assurance and performance in COTS-based DRE systems: it presents evidence that flexible configuration of COTS middleware mechanisms, and the operating system (OS) settings they use, allows DRE systems to meet critical QoS requirements over a wider range of load and jitter conditions than statically configured systems; it shows that in addition to making critical QoS assurances, noncritical QoS performance can be improved through flexible support for alternative scheduling strategies; and it presents an empirical study of three canonical scheduling strategies; specifically the conditions that predict success of a strategy for a production-quality DRE avionics mission computing system. Our results show that applying a flexible scheduling framework to COTS hardware, OSs, and middleware improves real-time QoS assurance and performance for mission-critical DRE systems.",2003,http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=1173210,no,undetermined,0
Automatic QoS control,"User sessions, usually consisting of sequences of consecutive requests from customers, comprise most of an e-commerce site's workload. These requests execute e-business functions such as browse, search, register, login, add to shopping cart, and pay. Once we properly understand and characterize a workload, we must assess its effect on the site's quality of service (QoS), which is defined in terms of response time, throughput, the probability that requests will be rejected, and availability. We can assess an e-commerce site's QoS in many different ways. One approach is by measuring the site's performance, which we can determine from a production site using a real workload or from a test site using a synthetic workload (as in load testing). Another approach consists of using performance models. I look at the approach my colleagues at George Mason and I took that uses performance models in the design and implementation of automatic QoS controller for e-commerce sites.",2003,http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=1167347,no,undetermined,0
AQuA: an adaptive architecture that provides dependable distributed objects,"Building dependable distributed systems from commercial off-the-shelf components is of growing practical importance. For both cost and production reasons, there is interest in approaches and architectures that facilitate building such systems. The AQuA architecture is one such approach; its goal is to provide adaptive fault tolerance to CORBA applications by replicating objects. The AQuA architecture allows application programmers to request desired levels of dependability during applications' runtimes. It provides fault tolerance mechanisms to ensure that a CORBA client can always obtain reliable services, even if the CORBA server object that provides the desired services suffers from crash failures and value faults. AQuA includes a replicated dependability manager that provides dependability management by configuring the system in response to applications' requests and changes in system resources due to faults. It uses Maestro/Ensemble to provide group communication services. It contains a gateway to intercept standard CORBA IIOP messages to allow any standard CORBA application to use AQuA. It provides different types of replication schemes to forward messages reliably to the remote replicated objects. All of the replication schemes ensure strong, data consistency among replicas. This paper describes the AQuA architecture and presents, in detail, the active replication pass-first scheme. In addition, the interface to the dependability manager and the design of the dependability manager replication are also described. Finally, we describe performance measurements that were conducted for the active replication pass-first scheme, and we present results from our study of fault detection, recovery, and blocking times.",2003,http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=1159752,no,undetermined,0
Application of task-specific metrics in JPEG2000 ROI compression,"In this paper we consider the problem of quantifying target distortion in lossy compression using the JPEG2000 Region Of Interest (ROI) option. This approach brings about new problems that need to be addressed, such as automated selection of target regions and ROI preservation parameters. By combining variations of traditional metrics and newly developed segmentation-based image quality metrics, we illustrate several ways to quantify target distortion using ROI preserving compression for various methods including JPEG2000",2002,http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=999911,no,undetermined,0
Recording and analyzing eye movements during ocular fixation in schizophrenic subjects,"Previous studies have been shown that schizophrenic patient compared to healthy subject present abnormality in eye fixation tasks. But in these studies the evaluations of the eye movement are not objective. They are based on visual inspection of the records. The quality of fixation is assessed in term of absence of saccades. By using a predefined scale the records are rating from the best to worst. In this paper, we propose a new method to quantify eye fixation. in this method, our analyze examine the metric proprieties of each component of eye fixation movement (saccades, square wave jerks, and drift). A computer system is developed to record, stimulate and analyze the eye movement. A variety of software tools are developed to assist a clinician in the analysis of the data",2002,http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=999543,no,undetermined,0
